system:index,TiempoViaje,Visibilidad,layer,.geo
0_47,1.739343697251695,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.91134043449519,25.9580414266898]}"
0_48,4.007977288948708,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.41763322495872,25.433503992469806]}"
0_49,16.95826918900144,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.24914116896059,23.29856221279783]}"
0_50,103.48998245259438,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.04878484042717,23.66675464588191]}"
0_51,0.21544133385718672,9.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.39672849562754,23.269430905615664]}"
0_52,16.57880105143291,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.24965842468279,23.2992355370569]}"
0_53,5.598016361375786,25.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94982693568748,25.78015450836469]}"
0_54,11.590929697725475,40.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.92492285630397,25.745114892286715]}"
0_55,0.7925710868643008,3.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.93483989704683,25.74724188348921]}"
0_56,0.7111151312492056,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.30132449442746,25.963200606608638]}"
0_57,26.028252369075272,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.84144402548242,25.753662989006166]}"
0_58,26.085044449877138,19.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.17879285657982,26.110511469010277]}"
0_59,6.14969143489408,26.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.2451621166593,25.947027447087798]}"
0_60,15.43587050012092,78.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.27639366043765,26.05711819299632]}"
0_61,0.0,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.9736162398076,25.783463161346347]}"
0_62,2.5593953654742183,8.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.03252096472363,25.7504702726519]}"
0_63,1.6842036053646459,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.77657302335687,25.741975685145086]}"
0_64,3.743571534865344,14.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.1637656860297,25.919305215838524]}"
0_65,5.6932415173802795,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.00435728247005,25.928499882210726]}"
0_66,0.17670325505360335,15.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.95865149667225,25.812117344715784]}"
0_67,3.0707750718411155,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.93754211228524,25.748227344822013]}"
0_68,12.362886805432838,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-109.3332739534754,25.87526267473364]}"
0_69,28.439368125491686,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.54692239865653,24.37704039358425]}"
0_70,30.84013939501037,10.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.07867219703418,24.748519184144723]}"
0_71,1.8778984520061281,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.47424351058642,24.81182504180049]}"
0_72,1.1600347410603844,3.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.51516914005497,24.91567304623419]}"
0_73,0.0,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.43390648245695,24.77605413314975]}"
0_74,0.7457962548167871,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.44940185861768,24.737518581845865]}"
0_75,15.300450907114199,14.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.5758530462913,24.903334713619305]}"
0_76,4.416567754134401,20.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.22783804547406,24.47498454822319]}"
0_77,1.8536030769793406,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.5120789830249,24.76881701214]}"
0_78,0.295749991978963,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.6270479854859,24.902714898572878]}"
0_79,10.839724506889574,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.63816006531111,24.90481513516905]}"
0_80,6.316260312818578,19.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.45330803114051,24.834691312002555]}"
0_81,7.823502804963927,40.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-107.33965892259133,24.768232869901997]}"
0_82,16.303755303050448,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.75570443042676,26.19184101312408]}"
0_83,4.578768226155963,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.90859362824625,25.96635765015448]}"
0_84,16.772531629478095,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.9137617263672,25.940659850783472]}"
0_85,1.7462647629641321,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.94509582946976,26.229346512084614]}"
0_86,5.724070356129705,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.85257840081286,25.98768553049311]}"
0_87,2.638575560247392,9.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.82132456152928,26.03695859713369]}"
0_88,7.882727588238374,27.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.69347767522592,26.41772123608743]}"
0_89,0.23673670120180876,18.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-105.96730368687756,22.89611050632012]}"
0_90,17.491611560996073,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.1348142770513,22.95399855619596]}"
0_91,4.776552127845856,3.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.92749529401922,23.900295604455085]}"
0_92,12.61534710276762,29.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.8691747113412,23.787681007350304]}"
0_93,9.84185114542926,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.21647425823566,25.534368858298752]}"
0_94,2.029061988289241,11.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.69493134216934,25.61466389096815]}"
0_95,8.935581883025419,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.52682323245443,25.701170451405]}"
0_96,5.860945767220956,5.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-108.43717746487597,25.5247282818212]}"
0_97,6.951825670294867,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-105.95172804689786,23.048125720333147]}"
0_98,0.331273454840514,2.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.22522255090992,23.18437801212224]}"
0_99,3.6801782860899888,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.25628910794927,23.212492644264216]}"
0_100,0.44413505010167226,10.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-106.37088800502285,23.238203820938384]}"
