system:index,TiempoViaje,Visibilidad,layer,.geo
0_47,5.589497635999143,7.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.02689418617062,19.387190378150915]}"
0_48,8.938967388999561,9.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.8478969516832,19.996959069906485]}"
0_49,2.2139599113600497,28.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.01441316232201,19.387029850512995]}"
0_50,40.315645127894086,26.600000381469727,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.7895451552978,19.33702995040071]}"
0_51,5.286026566979265,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.56583651454746,19.420972527731827]}"
0_52,6.601347456191894,11.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.28360909291854,19.84388704894379]}"
0_53,7.229051995584386,29.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-103.12970122230463,18.74305539457645]}"
0_54,29.734550609520802,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.3701334897596,20.005110306632183]}"
0_55,7.643742438294657,32.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-103.12486309766163,18.83030662488923]}"
0_56,3.998399742603734,22.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.49097266696116,20.074418114305892]}"
0_57,6.546343735341129,31.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.11456656973662,19.903063779024073]}"
0_58,7.303899590403031,50.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.10391823642101,19.899001537964384]}"
0_59,10.059375760278476,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-100.98664833781645,20.020788505936103]}"
0_60,22.840020598082642,18.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.2888039456458,19.85680506469563]}"
0_61,6.492585778825832,48.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.06458250827434,19.434193762355292]}"
0_62,16.211779654401862,80.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.33458999526258,20.102639764873153]}"
0_63,0.2970491113755241,15.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.71228677044579,20.139191016208244]}"
0_64,20.287783970415163,77.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.60727939973819,20.265682335791347]}"
0_65,19.048382985546176,17.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-100.96084352002015,20.02716947954358]}"
0_66,2.8735007228611003,14.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.48902849890187,20.09019441383298]}"
0_67,25.460115119093665,4.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.11159680843504,19.857790526028438]}"
0_68,17.719214485784537,10.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.61515663354541,20.06790782676786]}"
0_69,2.8650502564267306,16.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.08416688010108,19.374526531159134]}"
0_70,13.585108734431042,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.48120723565411,20.128141363797805]}"
0_71,19.235999774800586,13.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.01527822792639,19.47388867993307]}"
0_72,4.282427343546478,21.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.05571335627904,19.376675817866897]}"
0_73,6.149399434970738,18.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.69234567053478,19.960416736773496]}"
0_74,27.041388254631936,7.800000190734863,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.42849620210134,20.12155527154187]}"
0_75,10.276501020644767,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.45981692790073,20.238053745664196]}"
0_76,17.613944015642875,0.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-101.84263967154116,20.063720730878675]}"
0_77,3.86230924542044,1.0,Puntos de Hallazgo,"{""type"":""Point"",""coordinates"":[-102.6661330767884,20.104311927768197]}"
